payroll_id,employee_id,company_id,department_id,pay_period_start,pay_period_end,pay_date,gross_salary,bonus,overtime_pay,commission,allowances,tax_deduction,social_security,health_insurance,retirement_contribution,other_deductions,payment_method,status,net_salary
148,10192,1,20,14-11-2025 00:00,14-12-2025 00:00,14-12-2025 00:00,12102.35,2600.69,51.41,0,298.57,2420.47,750.35,335.61,605.12,43.71,Bank Transfer,Pending,10897.76
149,10469,2,5,17-07-2025 00:00,16-08-2025 00:00,16-08-2025 00:00,7823.57,1447.26,521.65,0,500.99,1564.71,485.06,221.97,391.18,180.19,Cash,Pending,7450.36
150,10007,2,12,24-07-2025 00:00,23-08-2025 00:00,23-08-2025 00:00,6320.41,0,0,0,154.8,1264.08,391.87,448.95,316.02,274.93,Check,Processing,3779.36
151,10810,1,8,03-05-2025 00:00,02-06-2025 00:00,02-06-2025 00:00,5436.41,0,0,0,669.1,1087.28,337.06,695.44,271.82,70.44,Bank Transfer,Pending,3643.47
152,10433,2,10,04-01-2025 00:00,03-02-2025 00:00,03-02-2025 00:00,7570.36,0,0,0,444.61,1514.07,469.36,204.68,378.52,21.87,Check,Paid,5426.47
153,10634,2,9,11-01-2025 00:00,10-02-2025 00:00,10-02-2025 00:00,7619.67,0,846.79,0,909.68,1523.93,472.42,575.15,380.98,372.26,Check,Processing,6051.4
154,10266,2,17,03-04-2025 00:00,03-05-2025 00:00,03-05-2025 00:00,2692.17,0,671.28,0,221.77,538.43,166.91,616.66,134.61,144.18,Bank Transfer,Processing,1984.43
155,10390,2,15,02-10-2025 00:00,01-11-2025 00:00,01-11-2025 00:00,12160.81,0,1882.49,735.25,204.88,2432.16,753.97,580.48,608.04,212.6,Cash,Paid,10396.18
156,10249,1,14,10-09-2025 00:00,10-10-2025 00:00,10-10-2025 00:00,8557.08,0,286.14,0,903.4,1711.42,530.54,794.58,427.85,140.7,Check,Pending,6141.53
157,11304,2,13,22-10-2025 00:00,21-11-2025 00:00,21-11-2025 00:00,5707.51,3429.43,1882.26,2494.57,839.22,1141.5,353.87,738.87,285.38,159.74,Check,Pending,11673.63
158,11071,2,1,24-03-2025 00:00,23-04-2025 00:00,23-04-2025 00:00,6848.38,0,1174.74,525.91,258.61,1369.68,424.6,688.91,342.42,183.45,Bank Transfer,Pending,5798.58
159,11004,1,6,05-10-2025 00:00,04-11-2025 00:00,04-11-2025 00:00,4946.12,4893.3,0,0,828.65,989.22,306.66,782.95,247.31,474.77,Bank Transfer,Pending,7867.16
160,10508,1,5,18-09-2025 00:00,18-10-2025 00:00,18-10-2025 00:00,2987.7,0,0,0,280.96,597.54,185.24,602.19,149.38,147.16,Bank Transfer,Pending,1587.15
161,10896,1,17,09-05-2025 00:00,08-06-2025 00:00,08-06-2025 00:00,10330.94,3048.78,0,1032.38,703.66,2066.19,640.52,396.93,516.55,453.29,Bank Transfer,Paid,11042.28
162,11611,1,2,18-10-2025 00:00,17-11-2025 00:00,17-11-2025 00:00,6449.43,0,0,0,179.89,1289.89,399.86,679.41,322.47,487.51,Bank Transfer,Paid,3450.18
163,10172,1,13,11-08-2025 00:00,10-09-2025 00:00,10-09-2025 00:00,12371.1,0,0,0,43.7,2474.22,767.01,389.93,618.56,373.49,Bank Transfer,Pending,7791.59
164,11085,1,18,22-12-2025 00:00,21-01-2026 00:00,21-01-2026 00:00,6755.52,4690.6,847.9,0,906.36,1351.1,418.84,615.86,337.78,426.67,Bank Transfer,Pending,10050.13
165,10910,1,17,17-03-2025 00:00,16-04-2025 00:00,16-04-2025 00:00,11822.84,0,0,0,570.81,2364.57,733.02,625.17,591.14,110.6,Bank Transfer,Paid,7969.15
166,11562,2,6,12-07-2025 00:00,11-08-2025 00:00,11-08-2025 00:00,6091.82,0,0,0,988.85,1218.36,377.69,770.5,304.59,227.34,Cash,Processing,4182.19
167,10176,1,1,17-12-2025 00:00,16-01-2026 00:00,16-01-2026 00:00,6692.05,4866.03,0,0,457.86,1338.41,414.91,614.16,334.6,4.03,Cash,Pending,9309.83
168,11322,1,6,11-03-2025 00:00,10-04-2025 00:00,10-04-2025 00:00,11616.6,0,297.08,0,335.59,2323.32,720.23,297.6,580.83,354.1,Cash,Pending,7973.19
169,11244,1,6,02-10-2025 00:00,01-11-2025 00:00,01-11-2025 00:00,9356.43,3157.98,1107.16,0,216.51,1871.29,580.1,484.47,467.82,120.96,Bank Transfer,Processing,10313.44
170,10392,2,5,20-05-2025 00:00,19-06-2025 00:00,19-06-2025 00:00,5996.11,0,0,2587.12,983.2,1199.22,371.76,400.21,299.81,483.94,Check,Pending,6811.49
171,10880,2,14,07-07-2025 00:00,06-08-2025 00:00,06-08-2025 00:00,10520.3,714.38,606.84,0,107.08,2104.06,652.26,739.96,526.01,353.19,Check,Paid,7573.12
172,10015,1,14,02-05-2025 00:00,01-06-2025 00:00,01-06-2025 00:00,3731.69,0,530.59,0,241.81,746.34,231.36,210.96,186.58,3.2,Check,Pending,3125.65
173,11602,2,6,07-04-2025 00:00,07-05-2025 00:00,07-05-2025 00:00,7210.98,0,1444.47,0,770.1,1442.2,447.08,231.92,360.55,194.16,Cash,Paid,6749.64
174,11181,2,10,17-10-2025 00:00,16-11-2025 00:00,16-11-2025 00:00,8641.65,0,0,0,937.67,1728.33,535.78,590.33,432.08,167.79,Cash,Processing,6125.01
175,10831,1,7,03-02-2025 00:00,05-03-2025 00:00,05-03-2025 00:00,9085.79,1536.19,0,0,474.18,1817.16,563.32,722.1,454.29,229.78,Bank Transfer,Processing,7309.51
176,10466,2,14,03-03-2025 00:00,02-04-2025 00:00,02-04-2025 00:00,5791.73,0,0,0,605.55,1158.35,359.09,411.56,289.59,203.7,Bank Transfer,Paid,3974.99
177,10756,2,17,30-08-2025 00:00,29-09-2025 00:00,29-09-2025 00:00,5020.56,4093.76,0,0,136.96,1004.11,311.27,715.03,251.03,120.84,Cash,Paid,6849
178,10939,1,18,23-08-2025 00:00,22-09-2025 00:00,22-09-2025 00:00,5450.62,0,0,2541.02,944.33,1090.12,337.94,678.31,272.53,232.68,Bank Transfer,Processing,6324.39
179,11265,2,20,05-04-2025 00:00,05-05-2025 00:00,05-05-2025 00:00,12186.74,3291.93,0,1305.25,461.48,2437.35,755.58,301.57,609.34,448.7,Bank Transfer,Pending,12692.86
180,11436,1,19,13-02-2025 00:00,15-03-2025 00:00,15-03-2025 00:00,11529.87,0,1425.8,0,502.64,2305.97,714.85,288.07,576.49,410.01,Bank Transfer,Processing,9162.92
181,10210,2,11,12-05-2025 00:00,11-06-2025 00:00,11-06-2025 00:00,3090.78,0,1601.44,0,429.17,618.16,191.63,573.65,154.54,143.59,Bank Transfer,Processing,3439.82
182,10165,1,6,06-09-2025 00:00,06-10-2025 00:00,06-10-2025 00:00,7008.97,0,0,0,857.45,1401.79,434.56,268.3,350.45,77.55,Cash,Processing,5333.77
183,10123,2,5,14-06-2025 00:00,14-07-2025 00:00,14-07-2025 00:00,11471.22,0,0,478.14,511.58,2294.24,711.22,299.47,573.56,144.27,Check,Processing,8438.18
184,10849,2,12,14-04-2025 00:00,14-05-2025 00:00,14-05-2025 00:00,10211.61,0,0,0,343.99,2042.32,633.12,737.27,510.58,409.31,Cash,Paid,6223
185,11335,2,6,30-05-2025 00:00,29-06-2025 00:00,29-06-2025 00:00,9916.1,0,118.61,0,136.67,1983.22,614.8,379.79,495.81,245.89,Check,Processing,6451.87
186,10321,2,15,02-02-2025 00:00,04-03-2025 00:00,04-03-2025 00:00,8697.75,0,0,0,638.12,1739.55,539.26,600.8,434.89,283.04,Check,Processing,5738.33
187,10603,1,12,30-07-2025 00:00,29-08-2025 00:00,29-08-2025 00:00,4475.39,0,753.22,0,943.17,895.08,277.47,338.27,223.77,342.08,Check,Paid,4095.11
188,10029,1,4,18-10-2025 00:00,17-11-2025 00:00,17-11-2025 00:00,6134.7,3255.62,0,0,377.98,1226.94,380.35,249.37,306.74,81.9,Bank Transfer,Processing,7523
189,11249,2,4,14-11-2025 00:00,14-12-2025 00:00,14-12-2025 00:00,4762.27,4621.06,259.94,0,218.67,952.45,295.26,736.82,238.11,341.33,Check,Paid,7297.97
190,11620,1,14,17-05-2025 00:00,16-06-2025 00:00,16-06-2025 00:00,7706.07,899.32,0,0,797.43,1541.21,477.78,389.86,385.3,170.68,Bank Transfer,Pending,6437.99
191,11443,1,17,12-05-2025 00:00,11-06-2025 00:00,11-06-2025 00:00,10480.05,774.3,1994.01,0,637.9,2096.01,649.76,431.55,524,186.37,Bank Transfer,Paid,9998.57
192,11649,1,5,24-02-2025 00:00,26-03-2025 00:00,26-03-2025 00:00,4905.08,2610.58,313.63,0,774.46,981.02,304.11,526.65,245.25,384.52,Check,Pending,6162.2
193,11234,2,3,22-11-2025 00:00,22-12-2025 00:00,22-12-2025 00:00,3073.56,2617.67,0,1514.86,869.52,614.71,190.56,497.42,153.68,159.67,Cash,Pending,6459.57
194,10838,1,11,24-09-2025 00:00,24-10-2025 00:00,24-10-2025 00:00,2798.8,0,0,0,916.75,559.76,173.53,740.06,139.94,473.49,Bank Transfer,Pending,1628.77
195,10955,1,20,04-07-2025 00:00,03-08-2025 00:00,03-08-2025 00:00,7321.41,0,0,0,219.78,1464.28,453.93,579.46,366.07,16.66,Check,Processing,4660.79
196,11301,2,11,23-03-2025 00:00,22-04-2025 00:00,22-04-2025 00:00,12108.63,269.37,0,0,392.27,2421.73,750.74,289.72,605.43,67.72,Bank Transfer,Paid,8634.93
197,11548,1,11,23-05-2025 00:00,22-06-2025 00:00,22-06-2025 00:00,7569.28,0,0,0,969.47,1513.86,469.3,656.02,378.46,20.48,Check,Pending,5500.63
198,11277,1,11,17-02-2025 00:00,19-03-2025 00:00,19-03-2025 00:00,5382.03,0,0,0,367.79,1076.41,333.69,483.2,269.1,217.02,Bank Transfer,Paid,3370.4
199,10978,2,8,25-09-2025 00:00,25-10-2025 00:00,25-10-2025 00:00,6998.78,0,577.06,0,529.33,1399.76,433.92,356.02,349.94,257.02,Cash,Pending,5308.51
200,11181,1,2,14-06-2025 00:00,14-07-2025 00:00,14-07-2025 00:00,5386.06,0,0,0,176.46,1077.21,333.94,617.73,269.3,143.71,Cash,Processing,3120.63
201,11413,2,10,15-09-2025 00:00,15-10-2025 00:00,15-10-2025 00:00,5960.81,0,0,0,279.32,1192.16,369.57,740.63,298.04,104.02,Check,Paid,3535.71
202,11108,2,15,14-09-2025 00:00,14-10-2025 00:00,14-10-2025 00:00,7895.79,0,1920.23,0,413.89,1579.16,489.54,597.97,394.79,430.66,Bank Transfer,Pending,6737.79
203,10266,1,2,13-03-2025 00:00,12-04-2025 00:00,12-04-2025 00:00,7470.98,3943.54,0,0,893.06,1494.2,463.2,602.05,373.55,156.77,Check,Paid,9217.81
204,10796,1,17,13-07-2025 00:00,12-08-2025 00:00,12-08-2025 00:00,9648.31,0,0,1032.79,277.46,1929.66,598.2,469.45,482.42,67.97,Cash,Paid,7410.86
205,11214,2,19,18-06-2025 00:00,18-07-2025 00:00,18-07-2025 00:00,6678.55,0,0,318.77,390.45,1335.71,414.07,639.31,333.93,337.94,Bank Transfer,Paid,4326.81
206,10633,1,13,10-11-2025 00:00,10-12-2025 00:00,10-12-2025 00:00,5388.08,4350.79,0,0,854.25,1077.62,334.06,461.54,269.4,14.68,Check,Processing,8435.82
207,10971,2,3,21-02-2025 00:00,23-03-2025 00:00,23-03-2025 00:00,10923.53,119.91,0,0,335.97,2184.71,677.26,344.67,546.18,430.96,Check,Processing,7195.63
208,10487,1,9,24-10-2025 00:00,23-11-2025 00:00,23-11-2025 00:00,6321.39,0,0,0,775.2,1264.28,391.93,631.61,316.07,203.37,Cash,Processing,4289.33
209,10822,2,15,24-08-2025 00:00,23-09-2025 00:00,23-09-2025 00:00,9447.79,0,0,0,296.28,1889.56,585.76,599.9,472.39,79.96,Check,Paid,6116.5
210,10022,1,3,07-01-2025 00:00,06-02-2025 00:00,06-02-2025 00:00,11621.24,2728.07,0,0,397.34,2324.25,720.52,705.14,581.06,419.47,Check,Processing,9996.21
211,10295,2,5,08-06-2025 00:00,08-07-2025 00:00,08-07-2025 00:00,10672.32,2239.16,0,2481.77,219.31,2134.46,661.68,214.34,533.62,68.35,Check,Processing,12000.11
212,11521,2,8,14-05-2025 00:00,13-06-2025 00:00,13-06-2025 00:00,7397.95,3436.32,0,0,1.82,1479.59,458.67,733.53,369.9,1.81,Cash,Paid,7792.59
213,10014,1,20,19-01-2025 00:00,18-02-2025 00:00,18-02-2025 00:00,10376.45,0,0,0,156.1,2075.29,643.34,459.01,518.82,412.05,Check,Paid,6424.04
214,11469,2,12,24-04-2025 00:00,24-05-2025 00:00,24-05-2025 00:00,5296.64,0,0,0,581.87,1059.33,328.39,693.21,264.83,473.74,Bank Transfer,Pending,3059.01
215,10773,2,8,02-02-2025 00:00,04-03-2025 00:00,04-03-2025 00:00,7416.11,0,7.58,2207.46,189.52,1483.22,459.8,785.64,370.81,242.68,Cash,Pending,6478.52
216,10889,2,8,11-11-2025 00:00,11-12-2025 00:00,11-12-2025 00:00,9705.28,3845.12,744.17,0,714.68,1941.06,601.73,652.99,485.26,222.34,Check,Paid,11105.87
217,10338,2,1,24-12-2025 00:00,23-01-2026 00:00,23-01-2026 00:00,4173.34,1723.77,1272.48,1869.35,540.87,834.67,258.75,345.04,208.67,467.68,Check,Pending,7465
218,11212,1,5,22-08-2025 00:00,21-09-2025 00:00,21-09-2025 00:00,4042.79,0,0,0,785.25,808.56,250.65,564.37,202.14,192.87,Bank Transfer,Paid,2809.45
219,11196,2,15,11-05-2025 00:00,10-06-2025 00:00,10-06-2025 00:00,7087.96,0,0,0,198.68,1417.59,439.45,629.6,354.4,423.17,Check,Pending,4022.43
220,10534,1,19,11-09-2025 00:00,11-10-2025 00:00,11-10-2025 00:00,4409.06,0,453.37,0,331.77,881.81,273.36,438.29,220.45,401.34,Check,Pending,2978.95
221,10789,2,13,11-05-2025 00:00,10-06-2025 00:00,10-06-2025 00:00,4950.87,0,0,0,404.03,990.17,306.95,617.4,247.54,122.36,Cash,Pending,3070.48
222,10894,1,4,01-08-2025 00:00,31-08-2025 00:00,31-08-2025 00:00,11139.75,3929.2,1775.38,0,211.32,2227.95,690.66,385.4,556.99,34.41,Cash,Paid,13160.24
223,10530,2,13,25-06-2025 00:00,25-07-2025 00:00,25-07-2025 00:00,3177.98,0,125.62,1359.11,835.91,635.6,197.03,481.69,158.9,189.83,Check,Processing,3835.57
224,11149,2,4,18-11-2025 00:00,18-12-2025 00:00,18-12-2025 00:00,8545.23,0,0,0,524.47,1709.05,529.8,683.84,427.26,70.46,Bank Transfer,Pending,5649.29
225,11625,2,20,01-01-2025 00:00,31-01-2025 00:00,31-01-2025 00:00,12489.82,0,140.86,0,328.71,2497.96,774.37,286.55,624.49,336.26,Cash,Processing,8439.76
226,10622,2,9,05-12-2025 00:00,04-01-2026 00:00,04-01-2026 00:00,6545.22,0,0,0,306.32,1309.04,405.8,419.05,327.26,479.98,Cash,Paid,3910.41
227,10313,2,20,19-06-2025 00:00,19-07-2025 00:00,19-07-2025 00:00,4232.69,176.26,801.47,0,349.29,846.54,262.43,214.17,211.63,419.63,Check,Pending,3605.31
228,10825,1,14,10-04-2025 00:00,10-05-2025 00:00,10-05-2025 00:00,6346.44,2928.82,1071.01,0,364.06,1269.29,393.48,273.1,317.32,461.08,Cash,Pending,7996.06
229,11656,2,2,14-12-2025 00:00,13-01-2026 00:00,13-01-2026 00:00,5083.65,0,0,0,814.76,1016.73,315.19,754.86,254.18,12.13,Cash,Processing,3545.32
230,11321,1,6,07-05-2025 00:00,06-06-2025 00:00,06-06-2025 00:00,10070.02,1657.84,1608.7,0,97.69,2014,624.34,435.54,503.5,62.34,Bank Transfer,Processing,9794.53
231,10357,1,14,17-05-2025 00:00,16-06-2025 00:00,16-06-2025 00:00,11080.05,1755.94,1856.1,2735.01,82.91,2216.01,686.96,519.39,554,496.92,Cash,Paid,13036.73
232,11428,1,14,12-09-2025 00:00,12-10-2025 00:00,12-10-2025 00:00,11812.91,1948.45,0,0,974.31,2362.58,732.4,352.8,590.65,373.53,Bank Transfer,Pending,10323.71
233,10975,1,3,10-09-2025 00:00,10-10-2025 00:00,10-10-2025 00:00,6851.83,0,0,0,712.55,1370.37,424.81,242.51,342.59,68.09,Cash,Paid,5116.01
234,11672,1,15,23-06-2025 00:00,23-07-2025 00:00,23-07-2025 00:00,7618.69,0,0,0,642.59,1523.74,472.36,345.32,380.93,419.48,Bank Transfer,Paid,5119.45
235,10235,2,8,18-01-2025 00:00,17-02-2025 00:00,17-02-2025 00:00,10114.37,0,300.34,0,440.76,2022.87,627.09,778.03,505.72,68.4,Cash,Pending,6853.36
236,11572,1,5,07-08-2025 00:00,06-09-2025 00:00,06-09-2025 00:00,5388.44,0,0,1574.55,203.75,1077.69,334.08,588.56,269.42,392.6,Cash,Paid,4504.39
237,10209,2,1,05-08-2025 00:00,04-09-2025 00:00,04-09-2025 00:00,7575.15,0,0,0,209.63,1515.03,469.66,786.39,378.76,256.93,Bank Transfer,Pending,4378.01
238,11042,2,11,26-08-2025 00:00,25-09-2025 00:00,25-09-2025 00:00,5822.8,0,0,422.85,68.59,1164.56,361.01,614.36,291.14,131.97,Cash,Processing,3751.2
239,11396,1,11,15-08-2025 00:00,14-09-2025 00:00,14-09-2025 00:00,7319.76,0,0,0,293.23,1463.95,453.83,252.36,365.99,344.62,Check,Paid,4732.24
240,10514,2,10,13-06-2025 00:00,13-07-2025 00:00,13-07-2025 00:00,3755.49,0,0,2230.46,259.52,751.1,232.84,401.71,187.77,438.29,Check,Paid,4233.76
241,10379,2,11,13-11-2025 00:00,13-12-2025 00:00,13-12-2025 00:00,4554.02,0,856.61,0,35.47,910.8,282.35,245.01,227.7,367.98,Cash,Pending,3412.26
242,10175,2,1,16-11-2025 00:00,16-12-2025 00:00,16-12-2025 00:00,2692.87,0,0,0,725.94,538.57,166.96,756.5,134.64,493.35,Cash,Pending,1328.79
243,11218,1,11,21-07-2025 00:00,20-08-2025 00:00,20-08-2025 00:00,6664.81,3006.3,0,2451.17,233.68,1332.96,413.22,743.07,333.24,216.05,Bank Transfer,Paid,9317.42
244,10002,2,12,27-07-2025 00:00,26-08-2025 00:00,26-08-2025 00:00,3725.06,0,0,0,77.54,745.01,230.95,334.9,186.25,387.08,Check,Pending,1918.41
245,11336,2,15,10-09-2025 00:00,10-10-2025 00:00,10-10-2025 00:00,9251.97,0,1919.74,0,93.75,1850.39,573.62,759.21,462.6,195.73,Bank Transfer,Pending,7423.91
246,10203,2,11,01-12-2025 00:00,31-12-2025 00:00,31-12-2025 00:00,5398.01,0,1274.69,0,17,1079.6,334.68,253.2,269.9,236.3,Cash,Processing,4516.02
247,10843,1,6,23-03-2025 00:00,22-04-2025 00:00,22-04-2025 00:00,6064.6,4365.58,1186.18,0,933.13,1212.92,376.01,558.13,303.23,416.89,Bank Transfer,Paid,9682.31
248,11006,2,3,24-10-2025 00:00,23-11-2025 00:00,23-11-2025 00:00,10202.45,0,1321.71,0,713.32,2040.49,632.55,238.97,510.12,305.96,Cash,Paid,8509.39
249,10392,2,12,18-09-2025 00:00,18-10-2025 00:00,18-10-2025 00:00,5626.96,0,0,0,453.97,1125.39,348.87,366.23,281.35,147.74,Cash,Paid,3811.35
250,10200,2,8,25-02-2025 00:00,27-03-2025 00:00,27-03-2025 00:00,3109.62,4275.7,0,1583.03,208.57,621.92,192.8,233.26,155.48,467.66,Bank Transfer,Paid,7505.8
251,10597,1,11,15-08-2025 00:00,14-09-2025 00:00,14-09-2025 00:00,5420.92,3818.7,0,0,677.35,1084.18,336.1,742.93,271.05,35.08,Bank Transfer,Pending,7447.63
252,10032,1,17,05-03-2025 00:00,04-04-2025 00:00,04-04-2025 00:00,12041.96,1935.5,624.59,898.94,479.71,2408.39,746.6,359.5,602.1,37.17,Bank Transfer,Pending,11826.94
253,11695,2,3,06-03-2025 00:00,05-04-2025 00:00,05-04-2025 00:00,6348.53,0,0,0,667.83,1269.71,393.61,740.52,317.43,107.67,Cash,Processing,4187.42
254,10364,1,20,10-08-2025 00:00,09-09-2025 00:00,09-09-2025 00:00,6118.76,237.44,0,748.08,136.32,1223.75,379.36,324.7,305.94,318.72,Cash,Processing,4688.13
255,10930,1,19,15-05-2025 00:00,14-06-2025 00:00,14-06-2025 00:00,7426.04,0,0,2726.22,142.03,1485.21,460.41,358.38,371.3,11.88,Bank Transfer,Processing,7607.11
256,11545,1,17,04-12-2025 00:00,03-01-2026 00:00,03-01-2026 00:00,6620.91,0,0,1555.13,594.92,1324.18,410.5,362.25,331.05,479.87,Bank Transfer,Paid,5863.11
257,10557,1,2,16-08-2025 00:00,15-09-2025 00:00,15-09-2025 00:00,6292.83,851.92,0,0,720.83,1258.57,390.16,222.86,314.64,318.22,Check,Processing,5361.13
258,11213,1,8,14-07-2025 00:00,13-08-2025 00:00,13-08-2025 00:00,6894.85,2296.09,0,0,443.04,1378.97,427.48,316.15,344.74,313.44,Cash,Processing,6853.2
259,11196,2,11,13-09-2025 00:00,13-10-2025 00:00,13-10-2025 00:00,9639.66,0,984.33,0,3.5,1927.93,597.66,396.88,481.98,56.35,Bank Transfer,Paid,7166.69
260,10852,1,1,16-08-2025 00:00,15-09-2025 00:00,15-09-2025 00:00,10099.97,286.48,0,638.31,892.56,2019.99,626.2,248.29,505,234.28,Cash,Processing,8283.56
261,10759,1,14,13-08-2025 00:00,12-09-2025 00:00,12-09-2025 00:00,11471.15,2430.3,0,0,732.75,2294.23,711.21,312.5,573.56,384.4,Check,Processing,10358.3
262,10954,1,14,15-08-2025 00:00,14-09-2025 00:00,14-09-2025 00:00,9716.43,0,1504.57,0,844.4,1943.29,602.42,396.53,485.82,244.44,Cash,Paid,8392.9
263,10481,1,16,07-03-2025 00:00,06-04-2025 00:00,06-04-2025 00:00,3671.93,0,613.2,0,872.22,734.39,227.66,571.03,183.6,57.72,Cash,Processing,3382.95
264,10786,1,14,27-04-2025 00:00,27-05-2025 00:00,27-05-2025 00:00,8590.39,0,0,0,148.48,1718.08,532.6,541.57,429.52,104.06,Bank Transfer,Pending,5413.04
265,11328,2,8,05-01-2025 00:00,04-02-2025 00:00,04-02-2025 00:00,3919.01,0,1722.51,0,28.91,783.8,242.98,459.27,195.95,251.22,Bank Transfer,Paid,3737.21
266,10632,1,8,07-03-2025 00:00,06-04-2025 00:00,06-04-2025 00:00,10877.24,0,324.87,0,986.62,2175.45,674.39,321.31,543.86,472.01,Bank Transfer,Pending,8001.71
267,10861,2,7,13-10-2025 00:00,12-11-2025 00:00,12-11-2025 00:00,8941.85,4209.02,0,0,291.24,1788.37,554.39,425.39,447.09,259.23,Check,Paid,9967.64
268,10205,1,7,01-04-2025 00:00,01-05-2025 00:00,01-05-2025 00:00,10785.11,210.16,0,0,686.18,2157.02,668.68,770.21,539.26,383.27,Cash,Paid,7163.01
269,10973,2,20,22-10-2025 00:00,21-11-2025 00:00,21-11-2025 00:00,9526.11,0,1965.92,2503.92,756.03,1905.22,590.62,620.23,476.31,264.75,Check,Pending,10894.85
270,11531,1,17,20-03-2025 00:00,19-04-2025 00:00,19-04-2025 00:00,10301.52,2921.64,0,1949.31,392.67,2060.3,638.69,501.67,515.08,33.43,Bank Transfer,Paid,11815.97
271,10631,2,2,01-02-2025 00:00,03-03-2025 00:00,03-03-2025 00:00,8403.67,0,1683.65,0,284.31,1680.73,521.03,347.58,420.18,15.43,Bank Transfer,Pending,7386.68
272,10049,1,6,14-10-2025 00:00,13-11-2025 00:00,13-11-2025 00:00,6325.32,0,112.83,0,810.79,1265.06,392.17,761.15,316.27,373.97,Cash,Processing,4140.32
273,11238,1,5,06-06-2025 00:00,06-07-2025 00:00,06-07-2025 00:00,9832.25,0,0,0,148.8,1966.45,609.6,605.89,491.61,82.74,Cash,Pending,6224.76
274,10915,2,8,01-03-2025 00:00,31-03-2025 00:00,31-03-2025 00:00,11645.05,0,0,0,968.69,2329.01,721.99,393.68,582.25,33.82,Check,Paid,8552.99
275,10041,1,2,05-11-2025 00:00,05-12-2025 00:00,05-12-2025 00:00,4550.12,0,345.29,0,876.99,910.02,282.11,756.63,227.51,297.5,Check,Pending,3298.63
276,11504,2,13,01-11-2025 00:00,01-12-2025 00:00,01-12-2025 00:00,3175.5,1457.9,0,0,191.15,635.1,196.88,627.45,158.78,296,Check,Pending,2910.34
277,10709,1,19,02-02-2025 00:00,04-03-2025 00:00,04-03-2025 00:00,12413.36,49.59,0,2239.6,403.82,2482.67,769.63,492,620.67,53.3,Bank Transfer,Paid,10688.1
278,11267,1,14,01-05-2025 00:00,31-05-2025 00:00,31-05-2025 00:00,6330,1880.25,1963.56,2897.09,627.23,1266,392.46,659.42,316.5,223.11,Cash,Pending,10840.64
279,10831,1,5,27-08-2025 00:00,26-09-2025 00:00,26-09-2025 00:00,7998.15,0,0,2864.2,692.41,1599.63,495.89,779.74,399.91,197.03,Bank Transfer,Paid,8082.56
280,10128,1,14,05-03-2025 00:00,04-04-2025 00:00,04-04-2025 00:00,5010.56,0,0,0,530.99,1002.11,310.65,403.47,250.53,138.11,Check,Pending,3436.68
281,11460,1,6,27-02-2025 00:00,29-03-2025 00:00,29-03-2025 00:00,10400.12,4702.08,1817.95,0,454.14,2080.02,644.81,504.12,520.01,204.3,Bank Transfer,Paid,13421.03
282,10531,2,2,26-04-2025 00:00,26-05-2025 00:00,26-05-2025 00:00,3938.52,0,0,0,290.91,787.7,244.19,739.29,196.93,414.03,Cash,Pending,1847.29
283,10143,1,2,17-05-2025 00:00,16-06-2025 00:00,16-06-2025 00:00,5725.57,3218.22,0,0,139.9,1145.11,354.99,510.28,286.28,353.41,Cash,Pending,6433.62
284,10324,2,11,11-10-2025 00:00,10-11-2025 00:00,10-11-2025 00:00,3158.24,0,1498.12,0,819.33,631.65,195.81,383.48,157.91,8.27,Bank Transfer,Processing,4098.57
285,10127,2,20,19-03-2025 00:00,18-04-2025 00:00,18-04-2025 00:00,10082.05,0,0,0,586.07,2016.41,625.09,661.47,504.1,384.87,Cash,Processing,6476.18
286,11066,1,5,08-08-2025 00:00,07-09-2025 00:00,07-09-2025 00:00,2925.72,570.75,0,0,194.68,585.14,181.39,751.09,146.29,427.9,Bank Transfer,Pending,1599.34
287,10770,2,5,12-09-2025 00:00,12-10-2025 00:00,12-10-2025 00:00,10658.78,0,1993.76,1032.03,293.65,2131.76,660.84,664.5,532.94,316.57,Bank Transfer,Pending,9671.61
288,10487,1,15,07-09-2025 00:00,07-10-2025 00:00,07-10-2025 00:00,3418.37,0,1860.96,156.96,35.15,683.67,211.94,289.89,170.92,405.72,Cash,Processing,3709.3
289,11554,1,12,22-12-2025 00:00,21-01-2026 00:00,21-01-2026 00:00,11542.46,0,0,2527.33,42.49,2308.49,715.63,574.12,577.12,362.43,Check,Paid,9574.49
290,11544,2,5,23-06-2025 00:00,23-07-2025 00:00,23-07-2025 00:00,9409.47,572.92,78.7,0,130.62,1881.89,583.39,474.57,470.47,359.08,Bank Transfer,Processing,6422.31
291,10209,1,13,24-05-2025 00:00,23-06-2025 00:00,23-06-2025 00:00,3423.53,0,0,0,750.66,684.71,212.26,711.99,171.18,55.53,Check,Processing,2338.52
292,10990,2,4,10-01-2025 00:00,09-02-2025 00:00,09-02-2025 00:00,10769.72,0,0,1888.56,149.26,2153.94,667.72,715.95,538.49,387.52,Cash,Pending,8343.92
293,11104,2,9,29-11-2025 00:00,29-12-2025 00:00,29-12-2025 00:00,7433.81,0,0,0,729.94,1486.76,460.9,218.45,371.69,194.84,Bank Transfer,Pending,5431.11
294,11168,2,6,14-06-2025 00:00,14-07-2025 00:00,14-07-2025 00:00,9540.29,2274.94,437.41,0,126.42,1908.06,591.5,641.69,477.01,149.68,Bank Transfer,Processing,8611.12
